ean,desc_sku,store,status,price_brl,found_name,message
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Droga Raia,Success,28.99,Kit Colgate Luminous White Brilliant Creme Dental 70g 3 unidades + Enxaguante Bucal 250ml,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Drogasil,Success,13.39,Sabonete Líquido Corporal Protex Vitamina E 250ml,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Drogaria São Paulo,Success,12.59,Creme Dental Colgate Total 12 Whitening 90g,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Pague Menos,Success,10.32,Creme Dental Colgate Total 12 Whitening 90g,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Drogarias Pacheco,Success,11.19,Creme Dental Colgate Total 12 Whitening 90g,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Farmácias São João,Success,9.99,Creme Dental Colgate Total 12 Whitening 90g,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Drogal,Not Found,,,"Product found, but no price available."
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Drogaria Venancio,Success,11.19,Creme Dental Colgate Total Whitening com Flúor 90g,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Droga Raia,Success,13.39,Sabonete Líquido Corporal Protex Limpeza Profunda com 250ml,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Farmácia Indiana,Success,12.49,Creme Dental Colgate Total 12 Whitening 90g,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Drogaria São Paulo,Success,29.59,Enxaguante Bucal Colgate PerioGard Menta Original Sem Álcool 250ml,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Drogarias Pacheco,Success,32.59,Enxaguante Bucal Colgate PerioGard Menta Original Sem Álcool 250ml,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Pague Menos,Success,35.99,Enxaguante Bucal Colgate Periogard Sem Álcool Sabor Menta Original 250ml,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Farmácias São João,Success,37.99,Enxaguante Bucal Colgate PerioGard Menta Original Sem Álcool 250ml,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Droga Raia,Success,6.29,Creme Dental Colgate Tripla Ação Anticárie Menta Original 90g,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Drogaria Venancio,Success,43.99,Solução Bucal Colgate PerioGard Sem Álcool 250ml,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Drogaria Catarinense,Success,40.5,Enxaguante Bucal Colgate Periogard Gengiva Saudável Menta Original 250ml,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Farmácia Indiana,Success,31.59,Solução Bucal Periogard Sem Álcool Menta Colgate 250ml,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Drogal,Success,31.85,Enxaguante Bucal Colgate PerioGard Sem Álcool Sabor Menta Original 250ml,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Drogaria São Paulo,Success,20.39,Pasta de Dente Prevent Antiplaca 90g,
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Drogasil,Success,3.79,Creme Dental Colgate Máxima Proteção Anticáries Menta 50g,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Drogarias Pacheco,Success,18.79,Pasta de Dente Prevent Antiplaca 90g,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Pague Menos,Success,21.99,Creme Dental Prevent Antiplaca com Flúor 90g,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Farmácias São João,Success,26.99,Creme Dental Prevent Anti-Placa 90g,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Drogal,Success,21.15,Creme Dental Prevent Antiplaca 90g,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Drogaria Venancio,Success,18.79,Creme Dental Prevent Antiplaca 90g,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Drogaria Catarinense,Success,24.89,Creme Dental Prevent Antiplaca 90g,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Farmácia Indiana,Success,21.99,Creme Dental Antiplaca Adulto Prevent 90g,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Drogasil,Success,6.1,Creme Dental Colgate Tripla Ação Anticárie Menta Original 90g,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Droga Raia,Not Found,,,"Product found, but no price available."
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Drogaria São Paulo,Success,9.99,Pasta de Dente Gel Colgate Tandy Tutti Frutti 50g,
7891024135020,CREME DENTAL COLGATE TOTAL WHITENING 90g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Pague Menos,Not Found,,,"Product found, but no price available."
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Droga Raia,Success,3.79,Creme Dental Colgate Máxima Proteção Anticáries Menta 50g,
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Farmácias São João,Success,11.99,Creme Dental Tandy Tutti-Frutti 50g,
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Drogal,Success,9.35,Gel Dental Infantil Colgate Tandy Tutti-Frutti 50g,
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Drogarias Pacheco,Success,7.76,Pasta de Dente Gel Colgate Tandy Tutti Frutti 50g,
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Drogaria Venancio,Success,7.99,Creme Dental Infantil Colgate Tandy Tutti Frutti 50g,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Droga Raia,Success,32.99,Enxaguante Bucal Antisséptico Colgate PerioGard Menta Sem Álcool 250ml,
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Farmácia Indiana,Success,8.79,Creme Dental Infantil Tutti Frutty Anti-cárie Bisnaga Tandy 50g,
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Pague Menos,Success,599.99,Escova de Dente Elétrica Philips Colgate SonicPro 50,
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Drogaria São Paulo,Success,762.59,Escova de Dente Elétrica Philips Colgate SonicPro 50 1 Unidade,
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Drogarias Pacheco,Success,843.99,Escova de Dente Elétrica Philips Colgate SonicPro 50 1 Unidade,
7891024179925,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Drogal,Success,457.29,Escova Dental Elétrica Philips Colgate SonicPro 50 1 Unidade,
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Drogaria Venancio,Success,506.27,Escova Dental Elétrica Colgate Philips Series 50 Black 1 Unidade,
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Farmácias São João,Not Found,,,"Product found, but no price available."
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Farmácia Indiana,Success,457.99,Escova de Dente Elétrica Colgate Sonic Pro 50 1 unidade,
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Drogarias Pacheco,Success,150.99,Refil para Escova de dente Elétrica Philips Colgate Limpeza Profunda 2 Unidades,
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Drogaria São Paulo,Success,126.99,Refil para Escova de dente Elétrica Philips Colgate Limpeza Profunda 2 Unidades,
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Pague Menos,Success,114.99,Refil para Escova Dental Elétrica Philips Colgate Limpeza Profunda 2 Unidades,
7891528038704,CREME DENTAL PREVENT S/ VERSAO 90g SINGLE,Droga Raia,Success,20.49,Creme Dental Prevent Antiplaca com Flúor 90g,
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Drogal,Success,71.09,Refil para Escova Dental Elétrica Philips Colgate Limpeza Profunda 2 Unidades,
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Drogaria Venancio,Success,70.63,Refil Para Escova Elétrica Colgate S50 Deepcl 2 Unidades,
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Farmácia Indiana,Success,130.99,Refil Escova Dental Elétrica Colgate SonicPro Limpeza Profunda 2 Unidades,
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Droga Raia,Success,8.99,Gel Dental Infantil Colgate Tandy Tutti Frutti com Flúor com 50g,
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Droga Raia,Success,579.99,Escova de Dente Elétrica Philips Colgate SonicPro 50 + 2 Refis + 1 Estojo,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Drogaria São Paulo,Success,185.11,Escova de Dente Elétrica Philips Colgate Sonicpro 10 1 Unidade Recarregável e Bivolt,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Drogarias Pacheco,Success,185.11,Escova de Dente Elétrica Philips Colgate Sonicpro 10 1 Unidade Recarregável e Bivolt,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Pague Menos,Success,284.99,Escova Dental Elétrica Philips + Colgate SonicPro 10 Bivolt 1 Unidade,
8710103967408,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 50 3UND TRIPACK,Drogasil,Success,579.99,Escova de Dente Elétrica Philips Colgate SonicPro 50 + 2 Refis + 1 Estojo,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Drogal,Success,185.09,Escova Dental Elétrica Philips Colgate SonicPro 10,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Farmácias São João,Success,184.99,Escova Dental Elétrica Colgate Philips SonicPro 10,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
7891528038827,CREME DENTAL COLGATE TANDY TUTTI FRUTTI 50g SINGLE,Drogasil,Success,8.99,Gel Dental Infantil Colgate Tandy Tutti Frutti com Flúor com 50g,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Farmácia Indiana,Success,272.99,Escova Dental Elétrica SonicPro 10 Cerdas Macias Adulto Colgate 1 Unidade,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Drogaria Venancio,Success,204.93,Escova Dental Elétrica Colgate Philips Series 10 Single 1 Unidade,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Drogaria São Paulo,Success,46.59,Enxaguante Bucal Elmex Anticaries 400ml,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Drogarias Pacheco,Success,51.59,Enxaguante Bucal Elmex Anticaries 400ml,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Pague Menos,Success,41.99,Enxaguante Bucal Elmex Anticáries Zero Álcool Sem Corantes Sabor Suave 400ml,
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Droga Raia,Success,118.49,Refil para Escova de Dente Elétrica Philips Colgate SonicPro Limpeza Profunda com 2 unidades,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Farmácias São João,Success,44.99,Enxaguante Bucal Elmex Anticáries 400ml,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Drogal,Success,43.19,Enxaguante Bucal Elmex Anticáries 400ml,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Drogaria Venancio,Success,37.79,Enxaguante Bucal Elmex 400ml,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Drogaria Catarinense,Success,42.59,Enxaguante Bucal Elmex Anticaries 400ml,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Farmácia Indiana,Success,47.99,Enxaguante Antisséptico Bucal Anticáries Sem Álcool Elmex 400ml,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Drogaria São Paulo,Success,46.59,Enxaguante Bucal Elmex Sensitive 400ml,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Drogarias Pacheco,Success,37.79,Enxaguante Bucal Elmex Sensitive 400ml,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Pague Menos,Success,41.99,Enxaguante Bucal Elmex Sensitive para Dentes Sensíveis Sabor Menta 400ml,
8710103967460,ESCOVA DENTAL COLGATE COLGATE PHILIPS LP PROFUNDA S50 2UND BIPACK - REFIL,Farmácias São João,Success,74.99,Refil para Escova de Dente Elétrica Philips Colgate SonicPro Branqueadora 2 Unidades,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Drogal,Success,43.19,Enxaguante Bucal Elmex Sensitive 400ml,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Farmácias São João,Success,44.99,Enxaguante Bucal Elmex Sensitive 400ml,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Drogaria Venancio,Success,37.79,Enxaguante Bucal Elmex Sensitive 400ml,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Drogaria Catarinense,Success,42.59,Enxaguante Bucal Elmex Sensitive 400ml,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Farmácia Indiana,Success,47.99,Enxaguante Antisséptico Bucal Sensitive Elmex 400ml,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Drogasil,Success,214.99,Escova de Dente Elétrica Philips Colgate SonicPro 10 1 unidade,
8710103985365,ESCOVA DENTAL COLGATE COLGATE PHILIPS SERIES 10 1UND SINGLE,Droga Raia,Success,214.99,Escova de Dente Elétrica Philips Colgate SonicPro 10 1 unidade,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogarias Pacheco,Success,26.99,Pasta de Dente Elmex Sensitive Professional Dentes Sensíveis 110g,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Droga Raia,Success,43.19,Enxaguante Bucal Elmex Anticáries 400ml,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Pague Menos,Success,34.99,Creme Dental Para Dentes Sensíveis elmex Sensitive 110g,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogal,Success,29.49,Creme Dental Para Sensibilidade Elmex Sensitive Professional 110g,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Farmácias São João,Success,32.99,Creme Dental Elmex Sensitive 110g,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogaria Venancio,Success,26.99,Creme Dental Elmex Sensitive 110g,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogaria Catarinense,Success,31.99,Creme Dental Elmex Sensitive Professional 110g,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Farmácia Indiana,Success,29.69,Creme Dental Elmex Sensitive Sensibilidade 110g,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogaria São Paulo,Success,29.09,Pasta de Dente Elmex Sensitive Professional Dentes Sensíveis 110g,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Droga Raia,Not Found,,,"Product found, but no price available."
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Drogaria São Paulo,Success,29.09,Pasta de Dente Elmex Sensitive Professional Whitening Dentes Sensíveis 110g,
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Pague Menos,Success,34.99,Creme Dental Elmex Sensitive Professional Whitening 110g,
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Drogarias Pacheco,Success,26.99,Pasta de Dente Elmex Sensitive Professional Whitening Dentes Sensíveis 110g,
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Drogal,Success,29.49,Creme Dental para Sensibilidade Elmex Sensitive Whitening 110g,
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Drogaria Venancio,Success,26.99,Creme Dental Elmex Sensitive Whitening 110g,
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Drogaria Catarinense,Success,31.99,Creme Dental Elmex Sensitive Professional Whitening 110g,
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Farmácia Indiana,Success,29.69,Creme Dental Elmex Sensitive Whitening 110g,
8718951193611,ENXAGUANTE ELMEX ELMEX ANTICÁRIES ANTICARIES 400ml SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Farmácias São João,Success,32.99,Creme Dental para Sensibilidade Elmex Sensitive Professional Whitening 110g,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Drogaria São Paulo,Success,21.39,Creme Dental para Sensibilidade Elmex Sensitive 75g,
8718951193642,ENXAGUANTE ELMEX ELMEX SENSITIVE SENSITIVE 400ml SINGLE,Droga Raia,Success,43.19,Enxaguante Bucal Sem Álcool Elmex Sensitive 400ml,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Drogarias Pacheco,Success,16.99,Pasta de Dente Elmex Sensitive Dentes Sensíveis 75g,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Pague Menos,Success,20.99,Creme Dental Elmex Sensitive Professional 75g,
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Droga Raia,Success,29.99,Creme Dental Elmex Sensitive Professional Whitening 110g,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Farmácias São João,Success,24.99,Creme Dental Elmex Sensitive Profissional 75g,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Drogal,Success,22.75,Creme Dental Para Sensibilidade Elmex Sensitive Professional 75g,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Drogaria Venancio,Success,16.99,Creme Dental Elmex Sensitive Professional 75g,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Drogaria Catarinense,Success,22.9,Creme Dental Elmex Sensitive Professional 75g,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Farmácia Indiana,Success,19.99,Creme Dental Colgate Sensitive Professional Sensibilidade 75 g,
8718951213524,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Drogaria São Paulo,Success,47.62,Creme Dental Elmex Sensitive 2 Unidades De 110g,
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Drogarias Pacheco,Success,45.07,Creme Dental Elmex Sensitive 2 Unidades De 110g,
8718951456440,CREME DENTAL ELMEX ELMEX SENSITIVE WHITENING 110g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Pague Menos,Success,58.99,Kit Creme Dental Elmex Sensitive Professional 110g 2 Unidades,
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Farmácias São João,Success,54.99,Kit Creme Dental Elmex Sensitive 110g 2 Unidades,
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Drogal,Success,48.19,Kit Elmex Sensitive Profissional Creme Dental 2 Unidades 110g Cada,
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Drogaria Venancio,Success,45.99,Creme Dental Elmex Sensitive Profissional Duo Pack 2 Unidades de 110g Cada,
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Drogaria Catarinense,Success,50.89,Creme Dental Elmex Sensitive Professional 110g 2 Unidades,
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Farmácia Indiana,Success,44.99,Creme Dental Elmex Sensitive Profissional 2x110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Drogaria São Paulo,Success,31.59,Pasta de Dente Elmex Anticáries Professional 110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Drogarias Pacheco,Success,28.59,Pasta de Dente Elmex Anticáries Professional 110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Pague Menos,Success,34.99,Creme Dental Elmex Anticárie Professional 110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Farmácias São João,Success,32.99,Creme Dental Elmex Anticáries Professional 110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Drogal,Success,29.49,Creme Dental Elmex Anticárie Professional 110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Drogaria Venancio,Success,26.99,Creme Dental Elmex Anticárie Professional 110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Drogaria Catarinense,Success,31.99,Creme Dental Elmex Anticárie Professional 110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Farmácia Indiana,Success,29.69,Creme Dental Elmex Anticárie Professional 110g,
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Droga Raia,Success,48.59,Kit Creme Dental Elmex Sensitive Professional 110g 2 unidades,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Droga Raia,Not Found,,,"Product found, but no price available."
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogaria São Paulo,Success,26.99,Pasta de Dente para Sensibilidade Elmex Sensitive Professional + Gengiva Repara & Previne 110g,
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogarias Pacheco,Success,26.99,Pasta de Dente para Sensibilidade Elmex Sensitive Professional + Gengiva Repara & Previne 110g,
8718951539129,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 75g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Pague Menos,Success,34.99,Creme dental para sensibilidade elmex Sensitive Professional + Gengivas 110g,
8718951655331,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g BIPACK,Drogasil,Not Found,,,"Product found, but no price available."
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogal,Success,29.49,Creme Dental Elmex Sensitive Professional + Gengiva 110g,
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Drogaria Venancio,Success,26.99,Creme Dental Elmex Sensitive Professional + Gengivas Repara e Previne 110g,
8718951725799,CREME DENTAL ELMEX ELMEX SENSITIVE SENSITIVE PROFESSIONAL 110g SINGLE,Farmácias São João,Success,32.99,Creme Dental Elmex Sensitive Profissional 110g,
8718951658240,CREME DENTAL ELMEX ELMEX ANTICÁRIES S/ VERSAO 110g SINGLE,Droga Raia,Success,29.99,Creme Dental Elmex Anticárie Professional 110g,
